"respondent_id","report_yr","report_prd","spplmnt_num","row_num","lambda_calc_desc","lambda_calc_desc_plain","lambda_calc_desc_f"
219,2017,12,0,100,,"The Ohio Valley Electric Corporation (OVEC) supplies power, at energy cost, to the 15 investor-owned electric utility companies that own OVEC. Consequently, the generating units are operated at or near full load because of OVEC's low production costs, thus system lambda is not utilized by OVEC since that information is inconsequential to power transactions made by OVEC.",0
165,2017,12,0,100,,"ERCOT defines System Lambda in its Market Protocols as follows: ""The cost of providing one MWh of energy at the reference Electrical Bus, i.e. the Shadow Price for the power balance constraint, which is equal to the change in the objective function obtained by relaxing the power balance constraint by one MW. The System Lambda is the energy component of LMP at each Settlement Point in ERCOT."" The power balance constraint is the balance between the ERCOT system load and the amount of generation that is dispatched by its Security Constrained Economic Dispatch (SCED) system to meet that load. ERCOT calculates System Lambda for each 5-minute run of its SCED system. The objective function for SCED is the sum of three components: (1) the cost of dispatching generation, (2) the penalty for violating the power balance constraint, and (3) the penalty for violating network transmission constraints.  The SCED system economically dispatches generation resources by minimizing this objective function within the generator physical limits and transmission limits. 



























































































",0
186,2017,12,0,100,,"JEA defines system lambda as the cost of producing an additional increment of electricity. The next increment of electricity may be supplied by a generating unit or purchased power. If the lowest incremental cost is achieved through a generating unit, system lambda is calculated by taking the product of the incremental heat rate of the marginal generating unit at its present MW load level (mmBTU/MWh) and the fuel cost of the fuel being used by the marginal unit ($mmBTU). If the lowest incremental cost is achieved through a purchase, system lambda is simply the energy rate ($/MWh) for that purchase. This information is collected at JEA's System Operation Control Center (SOCC).
",0
185,2017,12,0,100,,"ISO New England calculates locational marginal prices rather than system lambda. Locational Marginal Price (LMP) is
defined as the marginal price for energy at the location where the energy is delivered or received and is made up of three
components: the energy component, the congestion component, and the loss component.

LMPs result from the application of a linear optimization method to minimize energy, congestion, and transmission loss
costs, given system conditions and constraints, while satisfying energy and operating reserve needs for the entire New
England Control Area. The process yields the three components of LMPs:

LMP ($/MW) = Energy Component + Loss Component + Congestion Component

The Energy Component is based on unit-submitted supply offers for generating an amount of MWh for a particular hour.

The Energy Component is the same for all locations. The Loss Component reflects the marginal cost of system losses
specific to each location, while the Congestion Component represents the individual location's marginal transmission
congestion cost as impacted by all binding constraints including local operating reserve requirements in real time.",0
251,2017,12,0,100,,"The 2017 system Lambda was estimated from hourly integrated generation from each unit and that unit's incremental heat rate curve. ",0
133,2017,12,0,100,,"METHOD OF CALCULATION

The coordination equations to be solved by EDC are:

(CJ * df/dpj + Imj) * PFj = LAMBDA

Where:  Cj	     = Fuel cost for the jth unit.

             dfj/dpj         = Incremental heat rate for the jth unit.

             IMj               = Incremental maintenance cost for the jth unit.

             PFj               = Penalty Factor for the jth unit.
                                     Used to bias entire unit cost.

             LAMBDA     = Incremental cost of supplying power to a hypothetical load center of the 
                                      area.

In addition to the coordination equations, the following power balance equation must be satisfied:

SUM OF    Basepoints of                                                             
                   dispatched                        =  SUM OF                    Actual generation of dispatched 
                   generation                                                                units (at beginning of dispatch)
                   (at end of dispatch)


                                               + SUM OF                     rate-limited difference between
                                                                                      base points and current generation  
                                                                                      of units on ramp, base load, or base
                                                                                      load and regulating


                                                + DG

Where: DG is normally FACE, but is limited to the maximum MW all units on control may move 
             during the interval between EDC executions.  DG always has the same sign as FACE.






The EDC routine consists of an inner and outer loop.  The inner loop is a binary search routine for solving the coordination equations in order to obtain base points for a fixed value of LAMBDA.

During this solution it is necessary, of course, to recognize the high and low economic limits and the calculated high and low rate limits.  Once the base points have been determined an outer loop calculation is made to see if the power balance equation is satisfied.  If not, LAMBDA is adjusted, the inner loop is then reentered and a new set of base points calculated.

This procedure will continue until one of these conditions is met:

Both the coordination equations and the power balance equation are satisfied to within
specified tolerances.

2.     Either the coordination equations or the power balance equation does not converse because of    
        numerical or physical problems.  In this case a message is sent to the system console.


Assuming that a valid solution is obtained, the economic participation factors are computed for those units, which are to follow load.  The base points and economic participation factors (for the load following units) are then updated for use by the AGC routines.  The economic participation factors for the units which are not load following are set to zero.

Economic participation factors are calculated by assuming that the slope of the LAMBDA versus generation curve is constant over a short range.  The load is increased by a percentage, DELEDC, and a new dispatch is made.  Economic participation factors for load above the sum of base points are then calculated:

UEPFUPj   =   (change in unitj generation)/
                         (change in system load)

The load is then decreased to the same percentage below its original value, and a new dispatch is made.  Economic participation factors for load below the sum of base points are calculated in the same way as the increasing ones.

EDC utilizes the Auto-Ranging Binary Search method.  It operates by dividing the search region into two, deciding which half the desired result is in, dividing that half into two, and so on until a solution is obtained.  Starting with the desired generation DESGEN (= sum of all generation from telemetry  +  FACE) and an initial value of LAMBDA (usually the value from the last EDC), the calculation proceeds until the error (MWn-DESGEN) is less than a set fraction of DESGEN.  This fraction, ERRTPW, resides in the database.

The binary search algorithm will always work for the Economic Dispatch Calculation when given a realistic set of conditions.  Discontinuous heat rate curve is also supported.  Discontinuous curves have slopes that are infinite at certain points.
",0
235,2017,12,0,100,,"Public Service Company of Colorado calculates system lambda using incremental heat rates, fuel costs and output related variable O & M costs.  All units capable of automatic generation control as well as all units that are capable of manual econonmic dispatch participate in system economic dispatch.",0
229,2017,12,0,100,,"PacifiCorp does not calculate a system lambda. The PacifiCorp West balancing authority area carries a significant amount of its regulating margin on hydro resource, which do not have a fuel pricing component to contribute to a meaningful system lambda. The PacifiCorp East balancing authority area utilizes the same hydro resources as incremental regulating margin through dynamic transfers, also precluding a meaningful system lambda calculation.",0
228,2017,12,0,100,,"PacifiCorp does not calculate a system lambda. The PacifiCorp West balancing authority area carries a significant amount of its regulating margin on hydro resource, which do not have a fuel pricing component to contribute to a meaningful system lambda. The PacifiCorp East balancing authority area utilizes the same hydro resources as incremental regulating margin through dynamic transfers, also precluding a meaningful system lambda calculation.",0
247,2017,12,0,100,,"Currently, Seattle City Light (Seattle) does not use a classic lambda formula to dispatch its hydroelectric resources to maximum efficiency. The Seattle Energy Management System uses an arbitrarily set water worth value to derive a system lambda which feeds the Economic Dispatch function.  The water worth values are set to essentially place more value on the water of an upstream dam than a downstream dam as the water can be passed through multiple generators. The Economic Dispatch function uses generator performance curves to allocate generation in the most economic manner for those units that are in the economic dispatch mode.  As Seattle’s generators and plants on the Skagit project are not hydraulically matched and there are seasonal flow constraints for fish protection, not all units can be operated in the economic dispatch mode. Seattle normally strives to fully utilize its hydro storage and peaking capability at both its Boundary and Skagit Projects.  During the light load hours, we normally take in lower priced energy into our system, operate our Skagit Project to near minimum license requirements (fish flow minimum), and completely shut down our Boundary Project.  With the exception of the spring run off season, Boundary's entire daily inflow is used to generate only during those sixteen heavy load hours and not the entire day.
",0
232,2016,12,0,100,,"Annual Electric Balancing Authority Area and Planning Area Report
Part II - Schedule 6.  Balancing Authority Area Description of Economic Dispatch

Balancing Authority Hourly System Lambda

PGE does not use an economic dispatch algorithm for demand following.  PGE's
Balancing Authority uses hydroelectric generating units for demand following.  The
following discussion describes PGE's 2016 Balancing Authority resources and how it
dispatches them to meet its Balancing Authority demand.

PGE's Resources

PGE Balancing Authority resources include:  seven wholly owned hydroelectric 
generating plants, the purchase of the output of five hydroelectric generating plants, two
jointly owned coal-fired generating plants, three wholly owned combined cycle
combustion turbine plants, one PURPA contract hydroelectric generating plant, three
non-PURPA contract hydroelectric generating plants and one non-utility thermal 
generating plant.

Dispatch of PGE's Resources

Demand following is accomplished by sending the AGC signal either directly to PGE's 
Round Butte hydroelectric generating plant or to the control center which coordinates the
operation of PGE's four purchased hydroelectric generating plants.  This control center
coordinates the operation of several hydroelectric generating plants for the plant owners
and purchasers.

The individual units of the remaining seven of PGE's wholly owned and three non-
PURPA hydroelectric generating plants are typically operated at a fixed hourly
generating output that is based on river flow, reservoir elevation, unit availability, license
constraints and the regional coordination of hydroelectric plant operation.

PGE also commits the individual units of its thermal generating plants based on unit
availability and energy market conditions.  These plants do not receive an automatic
generation control (AGC) signal.  The determination of the fixed hourly outputs of these
thermal generating plants takes into account a number of factors including:  the cost and
availability of fuel, the availability of PGE's and regional hydroelectric generating plants, 
the energy market and the terms of the joint operating agreements.

System Lambda

PGE does not calculate a system lambda because demand following is not performed by 
thermal generating units.",0
232,2015,12,0,100,,"Annual Electric Balancing Authority Area and Planning Area Report
Part II – Schedule 6. Balancing Authority Area Description of Economic Dispatch


Balancing Authority Hourly System Lambda

PGE does not use an economic dispatch algorithm for demand following. PGE’s Balancing Authority uses hydroelectric generating units for demand following.  The following discussion describes PGE’s 2015 Balancing Authority resources and how it dispatches them to meet its Balancing Authority demand.

PGE’s Resources

PGE Balancing Authority resources include: seven wholly owned hydroelectric generating plants, the purchase of the output of five hydroelectric generating plants, two jointly owned coal-fired generating plants, three wholly owned combined cycle combustion turbine plants, one PURPA contract hydroelectric generating plant, three non-PURPA contract hydroelectric generating plants and one non-utility thermal generating plant.

Dispatch of PGE’s Resources

Demand following is accomplished by sending the AGC signal either directly to PGE’s Round Butte hydroelectric generating plant or to the control center which coordinates the operation of PGE’s four purchased hydroelectric generating plants.  This control center coordinates the operation of several hydroelectric generating plants for the plant owners and purchasers.

The individual units of the remaining seven of PGE’s wholly owned and three non-PURPA hydroelectric generating plants are typically operated at a fixed hourly generating output that is based on river flow, reservoir elevation, unit availability, license constraints and the regional coordination of hydroelectric plant operation.

PGE also commits the individual units of its thermal generating plants based on unit availability and energy market conditions.  These plants do not receive an automatic generation control (AGC) signal.  The determination of the fixed hourly outputs of these thermal generating plants takes into account a number of factors including: the cost and availability of fuel, the availability of PGE’s and regional hydroelectric generating plants, the energy market and the terms of the joint operating agreements.

System Lambda

PGE does not calculate a system lambda because demand following is not performed by thermal generating units.
",0
232,2014,12,0,100,,"

Annual Electric Balancing Authority Area and Planning Area Report
Part II - Schedule 6.  Balancing Authority Area Description of Economic Dispatch

Balancing Authority Hourly System Lambda

PGE does not use an economic dispatch algorithm for demand following.  PGE's
Balancing Authority uses hydroelectric generating units for demand following.  The
following discussion describes PGE's 2014 Balancing Authority resources and how it
dispatches them to meet its Balancing Authority demand.

PGE's Resources

PGE Balancing Authority resources include:  seven wholly owned hydroelectric
generating plants, the purchase of the output of five hydroelectric generating plants, two
jointly owned coal-fired generating plants, three wholly owned combined cycle
combustion turbine plants, one PURPA contract hydroelectric generating plant, three
non-PURPA contract hydroelectric generating plants and one non-utility thermal
generating plant.

Dispatch of PGE's Resources

Demand following is accomplished by sending the AGC signal either directly to PGE's
Round Butte hydroelectric generating plant or to the control center which coordinates the
operating of PGE's four purchased hydroelectric generating plants.  This control center
coordinates the operation of several hydroelectric generating plants for the plant owners
and purchasers.

The individual units of the remaining seven of PGE's wholly owned and three non-
PURPA hydroelectric generating plants are typically operated at a fixed hourly
generating output that is based on river flow, reservoir elevation, unit availability, license
constraints and the regional coordination of hydroelectric plant operation.

PGE also commits the individual units of its thermal generating plants based on unit
availability and energy market conditions.  These plants do not receive an automatic
generation control (AGC) signal.  The determination of the fixed hourly outputs of these
thermal generating plants takes into account a number of factors including:  the cost and
availability of fuel, the availability of PGE's and regional hydroelectric generating plants,
the energy market and the terms of the joint operating agreements.

System Lambda

PGE does not calculate a system lambda because demand following is not performed by
thermal generating units.",0
136,2017,12,0,100,,"Homestead does not calculate a systme lamda.  Day ahead schedules are submitted for contracted firm energy entitlements based on estimated fuel costs.  During the day, schedules are changed as needed or generation at teh Ivey Power Plant is ramped up or down to provide the required resources.",0
140,2017,12,0,100,,"Description of Economic Dispatch:

For method description, refer to ""Economic Operation of Power Systems"" by Leon K. Kirchmayer chapter 2. We calculate lambda as described therein.


Lambda:

The attached file ""lambda 2017"" has lambda data for 2017.",0
139,2017,12,0,100,,"Description of Economic Dispatch:  Balancing Authority load is followed by hydro generating units January through December.  Real-Time Energy Traders manage the operation of the bulk power supply system.  The energy traders optimize the resource portfolio by directing, in real-time, the operation of Tacoma’s owned generation, adjusting power supply contracts and conducting wholesale power transactions to ensure that the power supply obligations of Tacoma’s customers are met in the most economical and cost-efficient manner.
",0
125,2017,12,0,100,,"The CAISO operates its control area through forward energy schedules and the operation of an imbalance energy market, plus reserve/ancillary service markets (to cover generation and transmission contingencies).  Suppliers provide the CAISO real-time energy bids that are used by the CAISO to match supply and demand every 5 minutes in a least cost manner.

Because energy bids do not necessarily reflect system marginal costs, the CAISO does not have true system lambda information.  Therefore, the CAISO will not be submitting system lambda data as part of this FERC 714 filing.  (In previous years, the CAISO had provided a formulated estimation of system lambda data; upon closer review of Form 714 instructions, this was not appropriate.)  Though not a true system lambda, historical real-time energy price information is available on the CAISO's OASIS website at http://oasis.caiso.com, under ""Real Time Information"".",0
266,2017,12,0,100,,"System Lambda is the unit cost of generating the next MW increment of energy a month the economic generators.  Economic Dispatch Control is part of the AGC program.  Unit Lambda is determined for each generator on line as the cost of generating the next MW increment of energy at the current operating output.  The instantaneous System Lambda is the Unit Lambda among the units online, recalculated at each EDC execution.  Hourly average System Lambda values are tallied at hour end. 
",0
243,2017,12,0,100,,"SMUD does not utilize a strict economic dispatch system of its resources nor does it record system lambda values.  Energy Trading estimates the costs of dispatchable resources, including the ""shadow price"" for its hydrological resources.

More specifically, the Energy Trading Group evaluates and develops optimal hourly schedules for the coordinated operation of thermal, hydro, and off-system electric power resources.  Considerations include hydroelectric generation scheduling and optimization; natural gas utilization and emissions requirements; evaluation and optimization of short-term and seasonal power purchases; expected renewable generation; load requirement and reserve needs; and sales opportunities.

Within physical, contractual, and regulatory constraints, portfolio scheduling decisions are optimized through either least-cost or maximum-value economic criteria.  Shadow prices are developed for energy-limited resources such as hydro, emission-constrained thermal, and some purchase contracts.  These prices reflect monthly, daily, and hourly market conditions depending on expected time-of-use of the resource.

Dispatch of thermal generation is driven primarily by daily changes in natural gas and electric market conditions, and changes in system conditions including generation and transmission infrastructure.
",0
140,2018,12,0,100,,"
Description of Economic Dispatch:

For method description refer to ""Economic Operation of Power Systems"" by Leon K. Kirchmayer chapter 2. We calculate lambda as described therein.

Lambda:

The attached file ""lambda 2018"" has lambda data for 2018.",0
161,2018,12,0,100,,"A Dispatch cost is calculated monthly. This cost is compared to the projected MISO Day-Ahead pricing to determine how to best dispatch the units.",0
171,2018,12,0,100,,"Florida Power & Light Company uses Economic Dispatch (ED) to allocate generation in a real-time optimal manner among the committed units to minimize fuel production costs. The ED algorithm is based on the method of LaGrange multipliers using an interative solution to minimize the cost of delivered power and to calculate the system lambda.",0
243,2018,12,0,100,,"While system lambda values are not recorded, SMUD does rely on Power Cost, Inc.’s optimization algorithm for developing the economic dispatch.  The PCI software is designed to create the least cost solution, while incorporating SMUD’s power system operational constraints and water constraints.

More specifically, the Energy Trading Group evaluates and develops optimal hourly schedules for the coordinated operation of thermal, hydro, and off-system electric power resources. Considerations include hydroelectric generation scheduling and optimization; natural gas utilization and emissions requirements; evaluation and optimization of short-term and seasonal power purchases; expected renewable generation; load requirement and reserve needs; and sales opportunities.

Within physical, contractual, and regulatory constraints, portfolio scheduling decisions are optimized through either least-cost or maximum-value economic criteria. Shadow prices are developed for energy-limited resources such as hydro, emission-constrained thermal, and some purchase contracts. These prices reflect monthly, daily, and hourly market conditions depending on expected time-of-use of the resource.

Dispatch of thermal generation is driven primarily by daily changes in natural gas and electric market conditions, and changes in system conditions including generation and transmission infrastructure.
",0
186,2018,12,0,100,,"JEA defines system lambda as the cost of producing an additional increment of electricity. The next increment of electricity may be supplied by a generating unit or purchased power. If the lowest incremental cost is achieved through a generating unit, system lambda is calculated by taking the product of the incremental heat rate of the marginal generating unit at its present MW load level (mmBTU/MWh) and the fuel cost of the fuel being used by the marginal unit ($mmBTU). If the lowest incremental cost is achieved through a purchase, system lambda is simply the energy rate ($/MWh) for that purchase. This information is collected at JEA's System Operation Control Center (SOCC.",0
267,2018,12,0,100,,"The TID Balancing Authority Lambda is generally dictated by the market conditions.  TID supplies its load using hydro, three gas plants, wind and purchases.  As is done in most places in the U.S., TID schedules its resources one day in advance.  TID's thermal units are typically constrained by theIr minimum or maximum capabilities and/or the need to allow for the prudent amount of operating reserve.  In the hourly market, the schedulers adjust purchases or sales to account for changes in loads compared to the forecasted amount.  These transactions are often for amounts less than 10 MW.  During the hour, the generation levels at TID units are varied to meet the actual minute to minute variations in load.  In addition, the generation resources are adjusted to meet other operating criteria such as required water flows, required reserves, and environmental limitations at units.

More often than not, a significant change in load (a change that would be reflected in our forecasted load for the next clock hour) would result in a change in wholesale purchases or sales.  It would not result in a change in the operating level at our thermal units.  For this reason, we have chosen to use the California ISO Hour-Ahead LMP for the NP-15 trading hub.  This market clearing price can be a positive or negative value.  (We are not accounting for potential transmission costs that might be incurred.)
",0
118,2018,12,0,100,,"The lowest cost unit is dispatched first.",0
236,2018,12,0,100,,"Part II - Schedule 6
Public Service Company of New Mexico (PNM) 2018
Description of PNM Balancing Authority Economic Dispatch

PNM Balancing Authority Economic Dispatch 

Since there are no agreements for PNM economic dispatch of non-PNM generation resources within the PNM Balancing Authority, each utility within the PNM Balancing Authority independently performs economic dispatch of their own generation resources.  The majority of PNM Balancing Authority generation resources belong to PNM.  PNM generation resources are economically dispatched as follows:

PNM purchases under long term PPAs (Power Purchase Agreements), the entire output of the New Mexico Wind Energy Center and Casa Mesa Wind farm (limited by a transmission interconnect agreement to 200 MWs) and the Red Mesa Wind farm (100MWs). These resources are dispatched as must take.

PNM Palo Verde nuclear generation is the lowest cost PNM generation resource.   Palo Verde is a base loaded non dispatchable resource and is always considered must take.

PNM San Juan generation is typically the next lowest cost PNM generation resource.  The San Juan units, when available, operate in Automatic Generation Control (AGC) mode to follow the instantaneous changes in system load and changes to interconnected frequency in response to PNM’s area control error (ACE).   With the retirement of San Juan units 2 and 3 in December 2017, PNM’s ownership of San Juan is spread over the two remaining units.  

PNM Four Corners generation is usually PNM's next resource in the dispatch stack.  It does not provide AGC. Four Corners unit 4 and 5 are typically base loaded, however are dispatchable to aid in intra hour system balancing.   

PNM owns one third of the Luna Energy Facility.  This is a two on one combined cycle gas unit with an optimum heat rate of 7200.  This Luna unit is on AGC to follow the instantaneous changes in system load and changes to interconnected frequency in response to PNM’s ACE.

PNM owns 100% of the Afton Power Plant.  This plant is a one on one combined cycle gas plant with an optimum heat rate of 7200.

Lordsburg Generating Station consists of two quick start gas turbines located in southern New Mexico and is owned and operated by PNM.  It is primarily used to cover PNM system contingency reserves requirements or is used to serve the southern New Mexico load when transmission constraints occur limiting transfer capability between PNM’s northern system.

La Luz plant is located in northern New Mexico and is owned and operated by PNM.  It is the same technology as the Lordsburg plants and is used in the same manner.

PNM Reeves is a gas plant located in Albuquerque.  It is started for load, for spinning reserves resources, for loadside used for transmission support, and for energy sales if its operating costs are within the range of spot market costs.

Valencia is a gas plant located south of Albuquerque.  Its total output is purchased by PNM on a long term PPA.  It is started for load, for reserves, for load side used for transmission support, and for energy sales.  

Rio Bravo is a gas/oil plant located in Albuquerque.  It is owned and operated by PNM.   It is started for load or for loadside used for transmission support.  Rio Bravo also has quick start capability and is brought online to aid in recovering from a contingency event. 

As a southern New Mexico resource, D Burgett Geo Thermal plant provides PNM with 13 MWs of capability through a PPA. While this resource is not economically dispatched, it is included in daily unit commitments.  
                                                                                                                              
PNM owns over 100 MWs of solar generation that were added to PNM’s renewable generation portfolio.  The facilities are geographically dispersed throughout PNM’s Balancing Authority area.  While these resources are not economically dispatched, they are included in daily unit commitments.  

Albuquerque Solar Energy Center (2 MW) - 4400 Paseo Del Norte NE, Albuquerque, NM 87113
Los Lunas Solar Energy Center (7 MW) – 1100 Athene Dr. NW, Los Lunas, NM 87031
Deming Solar Energy Center (9 MW) - 65 Coyote Road SW, Deming, NM 88030
Alamogordo Solar Energy Center (4.95 MW) - 21117 US Hwy 70 Alamogordo, NM 88310
Las Vegas Solar Energy Center (5 MW) - 80 Hwy 518, Las Vegas, NM 87701
Manzano Solar Energy Center (8.27 MW) - 100 Bonita Vista, Los Lunas, NM 87031
Otero County Solar Energy Center (7.88 MW) - 155 Alamo Street, La Luz, NM 88337
Meadow Lake Solar Energy Center (8.89 MW) - 100 Energy Drive, Los Lunas, NM 87031
Sandoval County Solar Energy Center (5.96 MW) - 1501 Encino Drive, Rio Rancho, NM 87124
Cibola County Solar Energy Center (8 MW) - 1218 Marquez, Seboyeta, NM 87014
Santolina Solar Energy Center (10.5 MW) - 6000 Shelly Drive SW, Albuquerque, NM 87151
South Valley Solar Energy Center (9.92 MW) – 6060 Douglas Road SW., Albuquerque, NM 87121
Rio Communities Solar Energy Center (9.88 MW) – 55 North Navajo Loop, Rio Communities, NM 87002
Santa Fe Solar Energy Center (9.21 MW) – 27304 I-25 E. Frontage Road, Santa Fe, NM 87507


PNM System Lambda Calculation

Since PNM is not able to economically dispatch non-PNM Balancing Authority generation resources, the System Lambda calculation only includes PNM generation resources.  If generation resources having an incremental fuel cost less than the calculated San Juan lambda are being curtailed, the PNM Real Time Power Trader manually schedules the lower cost resource to replace the higher lambda San Juan resource.  The calculated San Juan lambda value is manually replaced with the lower value.  If the PNM San Juan generation resource is fully scheduled, except for unloaded capacity needed for regulation and contingency reserves, and PNM is using generation resources having a higher incremental fuel cost (such as purchased energy with a higher cost than the San Juan lambda), the PNM Real Time Power Trader replaces the previously calculated lambda value with the cost of the next incremental generation resource available to PNM.
",0
232,2017,12,0,100,,"Annual Electric Balancing Authority Area and Planning Area Report
Part II – Schedule 6. Balancing Authority Area Description of Economic Dispatch

Portland General Electric does not calculate a system lambda. The PGE balancing authority area carries a significant amount of its regulating margin on hydro resource, which do not have a fuel pricing component to contribute to a meaningful system lambda.
",0
178,2018,12,0,100,,"System Lambda is determined by simultaneously solving incremental cost equations for each unit. Incremental cost equations are based on the first derivative of the input/output equation or heat rate. Coefficients in incremental cost equations are determined by one of two methods dependent on plant ownership. The coefficients for utility owned plants are based on heat rate test data. Coefficients for independently owned units are based on fuel, variable O&M, and fixed O&M as stated in contract.",0
232,2018,12,0,100,,"Portland General Electric does not calculate a system lambda. The PGE balancing authority area carries a significant amount of its regulating margin on hydro resource, which do not have a fuel pricing component to contribute to a meaningful system lambda.",0
197,2018,12,0,100,,"Each value of system lambda, i.e. the incremental cost of energy produced, in the data attached is calculated by the Energy Management System (EMS) for those units which are under economic dispatch and control and is based on the average cost of all fuel (including variable consumables, handling, and transportation) of each fuel type (coal, gas, and oil).  The average cost of coal is the current month’s expected price while gas and oil are the daily spot market price for large combustion turbines.  Some small combustion turbine costs are bundled local distribution costs.  The values of system lambda do not include maintenance expenses.",0
136,2018,12,0,100,,"Homestead does not calculate a system lamda.  Day ahead schedules are submitted for contracted firm energy entitlements based on estimated fuel costs.  During the day, schedules are adjusted as needed and generation at the Gordon W. Ivey Power Plant is ramped up or down to provide required resources when available.

Part II-Schedule 3-Negative net generation was caused by the Gordon Ivey Power Plant being unable to provide more energy that it consumed.",0
160,2018,12,0,100,,"El Paso Electric Company’s (EPE) system lambda is the system incremental cost for all generating units under real-time dispatch (economic dispatch).  For example, the costs to EPE to generate the next MW of power from local units that have not pegged their MW range.  

This cost consists primarily of a fuel charge.  No O&M or fuel transportation charges are allocated to the fuel charge used to calculate lambda.  This fuel charge is multiplied by a unit's incremental heat rate in order to calculate the next MW.  This then is evaluated against other on-line units and a system lambda is determined.
",0
139,2018,12,0,100,,"Description of Economic Dispatch:  Balancing Authority load is followed by hydro generating units January through December.  Real-Time Energy Traders manage the operation of the bulk power supply system.  The energy traders optimize the resource portfolio by directing, in real-time, the operation of Tacoma’s owned generation, adjusting power supply contracts and conducting wholesale power transactions to ensure that the power supply obligations of Tacoma’s customers are met in the most economical and cost-efficient manner.
",0
210,2018,12,0,100,,"With participation in the CAISO Energy Imbalance Market (EIM) and in consultation with FERC staff, the EIM Load Aggregation Point (LAP) price for the Nevada Power Company Balancing Authority Area (NEVP) will be reported for each hour. This is not system lambda.",0
237,2018,12,0,100,,"The District operates a purely hydroelectric system, with no fossil fuel fired generation resources.  The District's resources include the Rocky Reach and Rock Island projects, which are purely run of the river, as well as the Lake Chelan project which has some seasonal storage capability.  The District operates the hydro system to minimize losses due to spill and maximize generation given river operational constraints and native load.

There is no calculated system lambda for the District's system due to the near zero incremental cost of dispatch of the hydro system.  The order of dispatch of the projects depends on hydro conditions at each project, the probability of spill and system load requirements.  Typically, any generation surplus to native load and contractual requirements which can't be stored is sold into the wholesale market, and any shortfalls are met through purchases from the market.",0
122,2018,12,0,100,,"Pt II, Sch 6:  BPA is a hydro-based system and does not compute system lambdas.  We manage a large inter-linked federal hydro system, controlled by water storage releases, with a limited amount of non-federal base-loaded thermal resources.  Our responsibilities are to ensure adequate, reliable, efficient, and economical power supply, provide transmission access with a high degree of safety and reliability, and preserve and balance economic and environmental benefits of the federal Columbia River power system.  The Columbia River system was developed and is operated for flood control, navigation, irrigation, municipal and industrial water supply, recreation, fish and wildlife, and power production.  Generation is largely driven by the need to move water for non-power purposes.",0
251,2018,12,0,100,,"The 2018 System Lambda was estimated from hourly integrated generation from each unit and that unit's incremental heat rate curve. ",0
230,2018,12,0,100,,"Description of LMP data for Part II Schedule 6 by zones	 	 	 	 
 	 	 	 	 	 	 	 	 	 	 	 	 	 
Hourly data provided for Market Hubs:	 	 	 	 	 	 	 
 	Western Hub	 	 	 	 	 	 	 	 	 	 
 	 	Pricing Hub for PJM MidAtlantic & AP zones	 	 	 
 	 	Eastern Standard Time - January 1, 2018 - December 31, 2018
 	N. Illinois Hub	 	 	 	 	 	 	 	 	 	 
 	 	Pricing Hub for PJM ComEd zone	 	 	 	 	 
 	 	Eastern Standard Time - January 1, 2018 - December 31, 2018
 	AEP and Dayton Hub	 	 	 	 	 	 	 	 
 	 	Pricing Hub for PJM AEP & Dayton zones	 	 	 	 
 	 	Eastern Standard Time - January 1, 2018 - December 31, 2018
 	Dominion Hub	 	 	 	 	 	 	 	 	 	 
 	 	Pricing Hub for PJM Dominion zones	 	 	 	 	 
 	 	Eastern Standard Time - January 1, 2018 - December 31, 2018
 	 	 	 	 	 	 	 	 	 	 	 	 	 
LMP Hourly information (full set of hourly LMP data)	 	 	 	 
 	Hourly LMP	https://dataminer2.pjm.com/feed/rt_da_monthly_lmps
 	 	 	 	 	 	 	 	 	 	 	 	 	 
Description follows for LMP on PJM web site data organized by prevailing time	
	Eastern Standard Time: January 1, 2018 - March 10, 2018	 	 
 	Eastern Daylight Time: March 11, 2018 - November 4, 2018	 
 	Eastern Standard Time: November 5, 2018 - December 31, 2018
",0
257,2018,12,0,100,,"Given the resource energy and regulation availability schedules, the SCED function of the MCE application solves a Linear Programming (LP) problem to determine the least cost energy dispatch and ancillary service dispatch that meet load, ancillary service requirements and transmission security constraints. As an integral part of the market clearing solutions, the SCED algorithm also computes energy Locational Marginal Prices (LMP) and ancillary service Market Clearing Prices (MCP). The optimal market clearing solutions are achieved by co-optimizing energy bids/offers and ancillary services offers.
The SCED function performs the following core RTO market clearing functions:
Clear energy and operating reserve offers in the Day-Ahead Market (DAMKT),DA-RUC and ID-RUC.
Compute energy LMPs and ancillary service MCPs in the DAMKT, DA-RUC and ID-RUC including violation relaxation limits and reserve scarcity pricing.
Release resource emergency operating ranges under emergency condition in the DAMKT, DA-RUC and ID-RUC.
Determine look-ahead energy and operating reserve dispatch schedules and pricing in the Pre-Real-Time Balancing Market (Pre-RTBM) process to assist the real-time operations.
Release emergency operating ranges on resources under emergency conditions in the Pre-RTBM.
Clear energy and operating reserve in the RTBM Process.
Compute energy LMPs and ancillary service MCPs in the RTBM, including reserve scarcity pricing.
Release resource emergency operating limits under emergency condition in the RTBM process.

",0
